Date,Time,Temp ,Spec. Cond (ms/cm),ph,DO ,DO (% Saturation),turbidity ,chlorophyll ,phycocyanin,Battery (V)
6/17/2017,0:00:00,21.6,0.23,6.77,8.05,91.39,2.86,1.46,0.22,12.19
6/17/2017,0:15:00,21.59,0.24,6.76,8.06,91.54,2.75,1.38,0.23,12.21
6/17/2017,0:30:00,21.58,0.24,6.77,8.05,91.38,2.38,1.52,0.24,12.19
6/17/2017,0:45:00,21.55,0.24,6.77,8.04,91.16,2.25,1.44,0.22,12.22
6/17/2017,1:00:00,21.54,0.24,6.77,8.01,90.86,2.8,1.45,0.24,12.19
6/17/2017,1:15:00,21.52,0.24,6.77,8.03,91.06,2.23,1.38,0.22,12.22
6/17/2017,1:30:00,21.52,0.24,6.76,8,90.76,2.39,1.51,0.23,12.22
6/17/2017,1:45:00,21.5,0.24,6.77,7.99,90.59,2.39,1.41,0.22,12.21
6/17/2017,2:00:00,21.48,0.25,6.77,7.99,90.51,2.75,1.33,0.19,12.21
6/17/2017,2:15:00,21.45,0.25,6.78,7.98,90.37,2.54,1.39,0.21,12.28
6/17/2017,2:30:00,21.43,0.24,6.77,7.97,90.19,2.43,1.46,0.23,12.23
6/17/2017,2:45:00,21.4,0.24,6.75,7.98,90.31,2.37,1.42,0.21,12.32
6/17/2017,3:00:00,21.38,0.25,6.77,7.96,90.05,2.49,1.28,0.19,12.22
6/17/2017,3:15:00,21.36,0.25,6.77,7.95,89.85,2.45,1.36,0.19,12.28
6/17/2017,3:30:00,21.35,0.25,6.74,7.92,89.48,2.39,1.39,0.19,12.19
6/17/2017,3:45:00,21.32,0.25,6.76,7.91,89.28,2.47,1.28,0.2,12.22
6/17/2017,4:00:00,21.31,0.25,6.75,7.89,89.04,2.59,1.32,0.21,12.19
6/17/2017,4:15:00,21.29,0.25,6.76,7.88,89,2.31,1.26,0.21,12.24
6/17/2017,4:30:00,21.29,0.25,6.76,7.87,88.78,2.42,1.33,0.23,12.19
6/17/2017,4:45:00,21.28,0.25,6.76,7.87,88.78,2.52,1.31,0.19,12.19
6/17/2017,5:00:00,21.28,0.25,6.74,7.87,88.77,2.52,1.32,0.19,12.23
6/17/2017,5:15:00,21.25,0.26,6.76,7.86,88.67,2.39,1.36,0.2,12.23
6/17/2017,5:30:00,21.25,0.26,6.76,7.86,88.63,2.91,1.33,0.21,12.21
6/17/2017,5:45:00,21.25,0.25,6.75,7.86,88.62,2.37,1.3,0.18,12.22
6/17/2017,6:00:00,21.22,0.26,6.75,7.87,88.69,2.41,1.3,0.2,12.19
6/17/2017,6:15:00,21.24,0.25,6.76,7.87,88.71,2.93,1.37,0.23,12.19
6/17/2017,6:30:00,21.24,0.25,6.74,7.86,88.66,2.53,1.28,0.2,12.23
6/17/2017,6:45:00,21.22,0.25,6.76,7.86,88.57,2.24,1.3,0.21,12.19
6/17/2017,7:00:00,21.21,0.25,6.74,7.86,88.59,2.49,1.23,0.21,12.23
6/17/2017,7:15:00,21.19,0.25,6.76,7.87,88.62,2.47,1.38,0.22,12.22
6/17/2017,7:30:00,21.2,0.25,6.75,7.85,88.5,2.42,1.26,0.19,12.19
6/17/2017,7:45:00,21.21,0.25,6.75,7.85,88.42,2.71,1.4,0.22,12.22
6/17/2017,8:00:00,21.2,0.25,6.75,7.85,88.51,2.47,1.35,0.22,12.19
6/17/2017,8:15:00,21.2,0.25,6.75,7.86,88.51,2.79,1.4,0.23,12.22
6/17/2017,8:30:00,21.22,0.25,6.75,7.87,88.71,2.36,1.31,0.22,12.19
6/17/2017,8:45:00,21.22,0.25,6.75,7.85,88.47,2.27,1.29,0.21,12.19
6/17/2017,9:00:00,21.21,0.25,6.75,7.86,88.64,2.5,1.28,0.22,12.19
6/17/2017,9:15:00,21.2,0.25,6.75,7.89,88.86,2.3,1.4,0.23,12.19
6/17/2017,9:30:00,21.2,0.25,6.73,7.86,88.61,2.46,1.31,0.21,12.19
6/17/2017,9:45:00,21.2,0.25,6.75,7.87,88.72,2.47,1.46,0.24,12.19
6/17/2017,10:00:00,21.2,0.25,6.74,7.88,88.76,2.48,1.36,0.23,12.19
6/17/2017,10:15:00,21.21,0.25,6.74,7.89,88.95,3.18,1.26,0.23,12.23
6/17/2017,10:30:00,21.2,0.25,6.73,7.9,88.97,2.42,1.35,0.21,12.24
6/17/2017,10:45:00,21.21,0.25,6.74,7.91,89.17,2.5,1.25,0.22,12.21
6/17/2017,11:00:00,21.19,0.25,6.75,7.93,89.34,2.81,1.22,0.18,12.27
6/17/2017,11:15:00,21.2,0.24,6.75,7.94,89.51,2.58,1.34,0.22,12.21
6/17/2017,11:30:00,21.21,0.25,6.76,7.97,89.8,2.42,1.4,0.21,12.21
6/17/2017,11:45:00,21.23,0.24,6.75,7.97,89.82,2.21,1.3,0.23,12.19
6/17/2017,12:00:00,21.26,0.24,6.76,8,90.29,2.16,1.29,0.22,12.19
6/17/2017,12:15:00,21.27,0.24,6.76,8.02,90.52,2.19,1.3,0.22,12.19
6/17/2017,12:30:00,21.32,0.24,6.76,8.03,90.7,2.18,1.31,0.22,12.22
6/17/2017,12:45:00,21.35,0.24,6.77,8.05,91.02,2.17,1.31,0.23,12.19
6/17/2017,13:00:00,21.39,0.24,6.76,8.04,90.98,2.49,1.27,0.19,12.19
6/17/2017,13:15:00,21.41,0.24,6.76,8.05,91.11,2.22,1.34,0.22,12.19
6/17/2017,13:30:00,21.46,0.24,6.77,8.08,91.46,2.3,1.31,0.2,12.19
6/17/2017,13:45:00,21.54,0.24,6.77,8.1,91.89,2.35,1.32,0.21,12.19
6/17/2017,14:00:00,21.59,0.24,6.78,8.11,92.09,2.27,1.27,0.19,12.19
6/17/2017,14:15:00,21.6,0.24,6.78,8.14,92.4,2.17,1.29,0.2,12.22
6/17/2017,14:30:00,21.62,0.24,6.78,8.13,92.41,2.2,1.26,0.2,12.19
6/17/2017,14:45:00,21.65,0.24,6.79,8.12,92.33,2.65,1.47,0.22,12.19
6/17/2017,15:00:00,21.64,0.24,6.79,8.13,92.41,2.28,1.4,0.22,12.19
6/17/2017,15:15:00,21.65,0.24,6.79,8.12,92.3,2.51,1.39,0.21,12.22
6/17/2017,15:30:00,21.65,0.24,6.79,8.14,92.5,2.53,1.34,0.24,12.21
6/17/2017,15:45:00,21.65,0.24,6.81,8.19,93.11,2.78,1.33,0.18,12.26
6/17/2017,16:00:00,21.67,0.24,6.8,8.17,92.84,2.75,1.39,0.2,12.19
6/17/2017,16:15:00,21.64,0.24,6.81,8.17,92.83,2.69,1.49,0.24,12.19
6/17/2017,16:30:00,21.66,0.24,6.79,8.16,92.71,2.45,1.48,0.23,12.19
6/17/2017,16:45:00,21.65,0.24,6.8,8.17,92.86,2.23,1.56,0.24,12.22
6/17/2017,17:00:00,21.66,0.24,6.8,8.17,92.83,2.47,1.43,0.23,12.26
6/17/2017,17:15:00,21.64,0.24,6.8,8.18,92.92,2.21,1.51,0.23,12.19
6/17/2017,17:30:00,21.65,0.24,6.79,8.16,92.71,2.86,1.45,0.24,12.21
6/17/2017,17:45:00,21.65,0.24,6.8,8.16,92.74,2.57,1.6,0.24,12.19
6/17/2017,18:00:00,21.63,0.24,6.8,8.18,92.91,2.38,1.45,0.22,12.19
6/17/2017,18:15:00,21.62,0.24,6.79,8.17,92.86,2.49,1.57,0.23,12.19
6/17/2017,18:30:00,21.62,0.24,6.8,8.17,92.84,2.59,1.37,0.23,12.19
6/17/2017,18:45:00,21.62,0.24,6.8,8.19,92.98,2.77,1.56,0.23,12.19
6/17/2017,19:00:00,21.62,0.24,6.79,8.2,93.16,2.48,1.47,0.2,12.19
6/17/2017,19:15:00,21.62,0.24,6.79,8.2,93.14,2.46,1.46,0.2,12.19
6/17/2017,19:30:00,21.62,0.24,6.79,8.2,93.14,2.37,1.45,0.22,12.19
6/17/2017,19:45:00,21.62,0.24,6.78,8.19,93.06,2.23,1.36,0.2,12.23
6/17/2017,20:00:00,21.62,0.24,6.79,8.2,93.13,2.36,1.39,0.22,12.21
6/17/2017,20:15:00,21.6,0.24,6.78,8.2,93.14,2.35,1.43,0.23,12.21
6/17/2017,20:30:00,21.57,0.24,6.8,8.17,92.73,2.59,1.42,0.22,12.21
6/17/2017,20:45:00,21.58,0.24,6.79,8.2,93.09,2.29,1.4,0.22,12.19
6/17/2017,21:00:00,21.57,0.24,6.79,8.19,92.89,2.21,1.47,0.22,12.19
6/17/2017,21:15:00,21.55,0.24,6.8,8.22,93.22,2.33,1.41,0.22,12.21
6/17/2017,21:30:00,21.54,0.24,6.8,8.19,92.84,2.41,1.48,0.22,12.21
6/17/2017,21:45:00,21.53,0.24,6.79,8.18,92.81,2.39,1.4,0.21,12.19
6/17/2017,22:00:00,21.54,0.24,6.79,8.19,92.89,2.57,1.31,0.2,12.19
6/17/2017,22:15:00,21.52,0.24,6.79,8.19,92.83,2.31,1.35,0.21,12.21
6/17/2017,22:30:00,21.52,0.24,6.79,8.18,92.77,2.34,1.31,0.21,12.19
6/17/2017,22:45:00,21.51,0.25,6.79,8.17,92.57,2.24,1.32,0.2,12.22
6/17/2017,23:00:00,21.5,0.25,6.79,8.16,92.53,2.35,1.3,0.18,12.23
6/17/2017,23:15:00,21.5,0.25,6.79,8.16,92.48,2.6,1.4,0.19,12.21
6/17/2017,23:30:00,21.49,0.25,6.79,8.14,92.19,2.18,1.34,0.21,12.19
6/17/2017,23:45:00,21.48,0.25,6.79,8.13,92.06,2.11,1.3,0.18,12.19
6/18/2017,0:00:00,21.48,0.25,6.78,8.12,92,2.2,1.31,0.2,12.19
6/18/2017,0:15:00,21.46,0.25,6.79,8.11,91.83,2.18,1.35,0.21,12.24
6/18/2017,0:30:00,21.46,0.25,6.78,8.09,91.62,2.34,1.29,0.21,12.19
6/18/2017,0:45:00,21.44,0.25,6.77,8.08,91.43,2.27,1.33,0.19,12.19
6/18/2017,1:00:00,21.43,0.26,6.78,8.06,91.26,2.24,1.26,0.21,12.19
6/18/2017,1:15:00,21.42,0.26,6.78,8.06,91.15,2.22,2.28,0.22,12.19
6/18/2017,1:30:00,21.42,0.26,6.78,8.03,90.92,2.32,1.3,0.21,12.21
6/18/2017,1:45:00,21.4,0.26,6.78,8.03,90.86,2.27,1.27,0.2,12.18
6/18/2017,2:00:00,21.4,0.26,6.77,8.01,90.63,2.3,1.16,0.18,12.22
6/18/2017,2:15:00,21.38,0.26,6.77,8,90.49,2.25,1.27,0.2,12.19
6/18/2017,2:30:00,21.37,0.26,6.77,7.98,90.26,2.17,1.13,0.14,12.27
6/18/2017,2:45:00,21.36,0.26,6.77,7.97,90.04,2.1,1.21,0.18,12.21
6/18/2017,3:00:00,21.34,0.26,6.77,7.94,89.75,2.23,1.24,0.21,12.23
6/18/2017,3:15:00,21.33,0.26,6.76,7.96,89.88,2.29,1.19,0.18,12.19
6/18/2017,3:30:00,21.32,0.26,6.76,7.93,89.58,2.2,1.2,0.21,12.22
6/18/2017,3:45:00,21.3,0.26,6.76,7.92,89.46,2.56,1.19,0.17,12.19
6/18/2017,4:00:00,21.28,0.26,6.76,7.91,89.28,2.21,1.25,0.2,12.18
6/18/2017,4:15:00,21.26,0.26,6.76,7.91,89.24,2.37,1.25,0.2,12.19
6/18/2017,4:30:00,21.25,0.26,6.76,7.91,89.17,2.24,1.25,0.2,12.19
6/18/2017,4:45:00,21.24,0.26,6.76,7.88,88.88,2.58,1.2,0.19,12.19
6/18/2017,5:00:00,21.22,0.26,6.76,7.87,88.74,2.33,1.19,0.18,12.22
6/18/2017,5:15:00,21.2,0.26,6.76,7.87,88.73,2.3,1.28,0.2,12.22
6/18/2017,5:30:00,21.2,0.26,6.75,7.86,88.61,2.48,1.26,0.21,12.19
6/18/2017,5:45:00,21.19,0.26,6.75,7.85,88.38,2.38,1.24,0.19,12.19
6/18/2017,6:00:00,21.18,0.26,6.74,7.84,88.3,2.36,1.21,0.18,12.26
6/18/2017,6:15:00,21.17,0.26,6.75,7.84,88.25,2.41,1.34,0.21,12.21
6/18/2017,6:30:00,21.17,0.26,6.75,7.83,88.14,2.18,1.21,0.18,12.21
6/18/2017,6:45:00,21.17,0.26,6.75,7.82,88.1,2.46,1.17,0.18,12.22
6/18/2017,7:00:00,21.17,0.26,6.74,7.81,87.94,2.22,1.19,0.19,12.23
6/18/2017,7:15:00,21.17,0.27,6.75,7.82,88.07,2.36,1.28,0.19,12.19
6/18/2017,7:30:00,21.18,0.27,6.75,7.81,87.99,2.34,1.41,0.23,12.25
6/18/2017,7:45:00,21.19,0.27,6.74,7.8,87.89,2.32,1.18,0.2,12.19
6/18/2017,8:00:00,21.19,0.27,6.75,7.79,87.75,2.35,1.15,0.2,12.24
6/18/2017,8:15:00,21.19,0.27,6.75,7.81,87.99,2.3,1.24,0.19,12.19
6/18/2017,8:30:00,21.2,0.27,6.75,7.8,87.83,2.46,1.16,0.2,12.21
6/18/2017,8:45:00,21.2,0.27,6.75,7.83,88.18,2.5,1.25,0.19,12.19
6/18/2017,9:00:00,21.21,0.27,6.75,7.82,88.13,2.19,1.23,0.18,12.21
6/18/2017,9:15:00,21.21,0.27,6.75,7.86,88.6,2.32,1.2,0.2,12.19
6/18/2017,9:30:00,21.25,0.27,6.75,7.87,88.79,2.34,1.22,0.16,12.22
6/18/2017,9:45:00,21.29,0.26,6.76,7.89,89.07,2.38,1.19,0.18,12.19
6/18/2017,10:00:00,21.33,0.27,6.77,7.92,89.49,2.46,1.16,0.18,12.21
6/18/2017,10:15:00,21.35,0.26,6.74,7.95,89.84,2.43,1.11,0.19,12.22
6/18/2017,10:30:00,21.42,0.26,6.77,7.96,90.1,2.29,1.1,0.17,12.26
6/18/2017,10:45:00,21.44,0.26,6.77,7.95,90.04,2.14,1.13,0.2,12.21
6/18/2017,11:00:00,21.51,0.26,6.77,7.97,90.35,2.23,1.18,0.18,12.21
6/18/2017,11:15:00,21.57,0.26,6.77,8,90.73,2.66,1.21,0.18,12.22
6/18/2017,11:30:00,21.62,0.25,6.75,8,90.91,2.28,1.13,0.15,12.22
6/18/2017,11:45:00,21.69,0.26,6.77,8.03,91.33,2.42,1.1,0.18,12.22
6/18/2017,12:00:00,21.74,0.26,6.79,8.05,91.68,2.43,1.07,0.16,12.19
6/18/2017,12:15:00,21.77,0.26,6.78,8.08,92.07,2.47,1.12,0.18,12.19
6/18/2017,12:30:00,21.82,0.26,6.8,8.09,92.29,2.56,1.15,0.18,12.22
6/18/2017,12:45:00,21.89,0.25,6.79,8.05,91.95,3.35,1.04,0.17,12.19
6/18/2017,13:00:00,21.96,0.25,6.78,8.09,92.5,3.05,1.12,0.18,12.21
6/18/2017,13:15:00,21.97,0.25,6.8,8.08,92.47,3.18,1.16,0.19,12.19
6/18/2017,13:30:00,22.04,0.25,6.8,8.09,92.63,5.03,1.28,0.19,12.2
6/18/2017,13:45:00,22.09,0.25,6.79,8.07,92.46,4.83,1.22,0.17,12.19
6/18/2017,14:00:00,22.14,0.25,6.8,8.04,92.23,3.78,1.38,0.2,12.27
6/18/2017,14:15:00,22.1,0.25,6.81,8.09,92.75,3.15,1.22,0.19,12.19
6/18/2017,14:30:00,22.14,0.25,6.81,8.09,92.76,3.46,1.18,0.19,12.19
6/18/2017,14:45:00,22.15,0.25,6.8,8.06,92.53,3.74,1.36,0.21,12.21
6/18/2017,15:00:00,22.21,0.25,6.8,8.07,92.69,3.96,1.32,0.2,12.22
6/18/2017,15:15:00,22.23,0.25,6.81,8.12,93.3,3.67,1.23,0.19,12.21
6/18/2017,15:30:00,22.26,0.25,6.79,8.13,93.51,3.13,1.3,0.2,12.21
6/18/2017,15:45:00,22.32,0.25,6.81,8.15,93.9,2.86,1.19,0.17,12.22
6/18/2017,16:00:00,22.39,0.25,6.81,8.16,94.13,2.77,1.34,0.18,12.23
6/18/2017,16:15:00,22.37,0.25,6.82,8.18,94.29,2.77,1.3,0.19,12.19
6/18/2017,16:30:00,22.39,0.25,6.82,8.19,94.43,2.87,1.24,0.19,12.19
6/18/2017,16:45:00,22.46,0.25,6.82,8.2,94.64,2.88,1.38,0.21,12.19
6/18/2017,17:00:00,22.47,0.25,6.82,8.2,94.67,2.66,1.29,0.18,12.19
6/18/2017,17:15:00,22.47,0.25,6.83,8.24,95.18,2.63,1.38,0.21,12.22
6/18/2017,17:30:00,22.55,0.25,6.83,8.23,95.22,2.56,1.36,0.21,12.19
6/18/2017,17:45:00,22.59,0.25,6.83,8.22,95.12,2.66,1.39,0.2,12.18
6/18/2017,18:00:00,22.57,0.25,6.84,8.23,95.24,2.53,1.37,0.21,12.21
6/18/2017,18:15:00,22.56,0.25,6.83,8.25,95.47,2.7,1.07,0.21,12.19
6/18/2017,18:30:00,22.57,0.25,6.84,8.24,95.34,2.65,1.28,0.18,12.21
6/18/2017,18:45:00,22.59,0.25,6.84,8.23,95.22,2.48,1.35,0.18,12.19
6/18/2017,19:00:00,22.59,0.25,6.84,8.22,95.12,2.37,1.35,0.19,12.19
6/18/2017,19:15:00,22.55,0.25,6.83,8.23,95.23,2.2,1.42,0.19,12.18
6/18/2017,19:30:00,22.57,0.25,6.83,8.2,94.9,2.31,1.36,0.19,12.19
6/18/2017,19:45:00,22.58,0.25,6.83,8.17,94.59,2.23,1.32,0.19,12.19
6/18/2017,20:00:00,22.57,0.25,6.82,8.16,94.37,2.25,1.38,0.17,12.22
6/18/2017,20:15:00,22.53,0.25,6.82,8.16,94.37,2.35,1.35,0.18,12.19
6/18/2017,20:30:00,22.54,0.25,6.8,8.12,93.85,2.31,1.41,0.18,12.23
6/18/2017,20:45:00,22.53,0.25,6.8,8.08,93.46,2.53,1.35,0.18,12.19
6/18/2017,21:00:00,22.53,0.25,6.79,8.08,93.4,2.29,1.36,0.18,12.24
6/18/2017,21:15:00,22.5,0.25,6.8,8.08,93.39,2.41,1.37,0.2,12.22
6/18/2017,21:30:00,22.52,0.25,6.8,8.05,93.09,2.68,1.3,0.18,12.19
6/18/2017,21:45:00,22.52,0.25,6.8,8.05,93.08,2.25,1.24,0.17,12.22
6/18/2017,22:00:00,22.52,0.25,6.8,8.05,93,2.43,1.32,0.19,12.22
6/18/2017,22:15:00,22.49,0.25,6.79,8.06,93.12,2.34,1.36,0.19,12.19
6/18/2017,22:30:00,22.51,0.25,6.8,8.04,92.93,2.2,1.2,0.19,12.21
6/18/2017,22:45:00,22.51,0.25,6.8,8.05,93.05,2.17,1.2,0.17,12.19
6/18/2017,23:00:00,22.51,0.25,6.79,8.04,92.97,2.2,1.26,0.18,12.19
6/18/2017,23:15:00,22.5,0.25,6.8,8.06,93.17,2.35,1.26,0.19,12.18
6/18/2017,23:30:00,22.51,0.25,6.8,8.04,92.93,2.15,1.23,0.18,12.19
6/18/2017,23:45:00,22.52,0.25,6.8,8.03,92.82,2.12,1.22,0.16,12.19
6/19/2017,0:00:00,22.52,0.25,6.8,8.01,92.62,2.11,1.19,0.16,12.22
6/19/2017,0:15:00,22.5,0.26,6.81,8.02,92.66,2.18,1.28,0.19,12.19
6/19/2017,0:30:00,22.51,0.25,6.8,7.99,92.32,2.09,1.27,0.15,12.22
6/19/2017,0:45:00,22.5,0.26,6.8,7.96,92.03,2.06,1.15,0.17,12.27
6/19/2017,1:00:00,22.5,0.25,6.79,7.95,91.89,2.18,1.28,0.17,12.19
6/19/2017,1:15:00,22.46,0.25,6.8,7.98,92.19,2.17,1.32,0.19,12.19
6/19/2017,1:30:00,22.45,0.25,6.79,7.96,91.89,2.08,1.17,0.18,12.21
6/19/2017,1:45:00,22.44,0.25,6.8,7.94,91.58,2.05,1.19,0.17,12.22
6/19/2017,2:00:00,22.42,0.24,6.79,7.94,91.61,2.08,1.2,0.19,12.22
6/19/2017,2:15:00,22.39,0.25,6.8,7.94,91.58,2.03,1.21,0.18,12.19
6/19/2017,2:30:00,22.37,0.24,6.79,7.94,91.46,2.18,1.21,0.16,12.22
6/19/2017,2:45:00,22.37,0.24,6.79,7.89,90.96,2.03,1.22,0.18,12.23
6/19/2017,3:00:00,22.35,0.24,6.78,7.88,90.84,2.22,1.13,0.16,12.19
6/19/2017,3:15:00,22.31,0.24,6.79,7.91,91.06,2.11,1.29,0.19,12.19
6/19/2017,3:30:00,22.29,0.24,6.77,7.9,90.87,2.28,1.19,0.18,12.21
6/19/2017,3:45:00,22.3,0.24,6.78,7.86,90.49,2.07,1.2,0.2,12.22
6/19/2017,4:00:00,22.3,0.24,6.78,7.83,90.17,2.14,1.27,0.17,12.22
6/19/2017,4:15:00,22.28,0.24,6.75,7.85,90.26,2.29,1.31,0.19,12.21
6/19/2017,4:30:00,22.29,0.24,6.77,7.81,89.89,2.1,1.13,0.17,12.22
6/19/2017,4:45:00,22.29,0.24,6.77,7.79,89.66,2.47,1.26,0.19,12.19
6/19/2017,5:00:00,22.3,0.24,6.77,7.78,89.52,2.16,1.29,0.16,12.25
6/19/2017,5:15:00,22.28,0.25,6.76,7.79,89.6,2.15,1.28,0.18,12.19
6/19/2017,5:30:00,22.28,0.25,6.76,7.75,89.19,2.25,1.21,0.19,12.19
6/19/2017,5:45:00,22.28,0.25,6.74,7.74,89.09,2.15,1.3,0.19,12.22
6/19/2017,6:00:00,22.29,0.25,6.75,7.72,88.82,2.21,1.23,0.18,12.22
6/19/2017,6:15:00,22.27,0.25,6.75,7.72,88.83,2.44,1.34,0.21,12.19
6/19/2017,6:30:00,22.27,0.25,6.74,7.71,88.71,2.18,1.26,0.19,12.28
6/19/2017,6:45:00,22.28,0.25,6.74,7.72,88.8,2.09,1.29,0.18,12.21
6/19/2017,7:00:00,22.3,0.25,6.75,7.7,88.65,2.04,1.31,0.16,12.23
6/19/2017,7:15:00,22.28,0.25,6.76,7.71,88.69,2.15,1.33,0.19,12.19
6/19/2017,7:30:00,22.3,0.25,6.74,7.67,88.32,2.12,1.28,0.19,12.19
6/19/2017,7:45:00,22.32,0.25,6.74,7.67,88.3,2.17,1.29,0.18,12.19
6/19/2017,8:00:00,22.32,0.26,6.74,7.67,88.33,2.26,1.22,0.18,12.19
6/19/2017,8:15:00,22.32,0.26,6.71,7.68,88.39,2.32,1.38,0.18,12.19
6/19/2017,8:30:00,22.34,0.26,6.74,7.66,88.26,2.77,1.2,0.15,12.19
6/19/2017,8:45:00,22.36,0.26,6.75,7.69,88.59,2.27,1.2,0.17,12.19
6/19/2017,9:00:00,22.39,0.26,6.75,7.7,88.76,2.58,1.31,0.2,12.19
6/19/2017,9:15:00,22.39,0.26,6.76,7.74,89.29,2.22,1.34,0.19,12.19
6/19/2017,9:30:00,22.41,0.26,6.75,7.7,88.83,3.17,1.25,0.18,12.21
6/19/2017,9:45:00,22.44,0.26,6.76,7.74,89.36,2.15,1.26,0.17,12.21
6/19/2017,10:00:00,22.47,0.26,6.76,7.75,89.55,2.44,1.15,0.19,12.19
6/19/2017,10:15:00,22.46,0.26,6.77,7.81,90.14,2.93,1.35,0.2,12.19
6/19/2017,10:30:00,22.5,0.26,6.77,7.79,90.05,2.35,1.3,0.19,12.19
6/19/2017,10:45:00,22.52,0.26,6.76,7.79,90.07,2.6,1.23,0.16,12.19
6/19/2017,11:00:00,22.53,0.26,6.75,7.82,90.38,2.08,1.19,0.18,12.21
6/19/2017,12:15:00,22.56,0.25,6.75,8.22,95.12,2.12,1.49,0.21,12.26
6/19/2017,12:30:00,22.6,0.25,6.77,8.16,94.48,2.15,1.47,0.21,12.24
6/19/2017,12:45:00,22.65,0.25,6.79,8.17,94.72,2.14,1.47,0.2,12.26
6/19/2017,13:00:00,22.67,0.25,6.82,8.19,94.93,2.24,1.51,0.24,12.28
6/19/2017,13:15:00,22.75,0.25,6.79,8.18,94.99,2.12,1.47,0.21,12.21
6/19/2017,13:30:00,22.82,0.25,6.83,8.19,95.2,2.12,1.43,0.2,12.19
6/19/2017,13:45:00,22.89,0.25,6.84,8.2,95.49,2.2,1.48,0.21,12.19
6/19/2017,14:00:00,22.97,0.25,6.82,8.22,95.89,2.39,1.48,0.25,12.19
6/19/2017,14:15:00,23.03,0.25,6.85,8.2,95.74,2.7,1.53,0.23,12.25
6/19/2017,14:30:00,23.08,0.25,6.85,8.2,95.85,2.6,1.5,0.22,12.21
6/19/2017,14:45:00,23.09,0.25,6.86,8.21,95.96,2.49,1.57,0.22,12.19
6/19/2017,15:00:00,23.15,0.25,6.88,8.27,96.74,2.19,1.54,0.23,12.19
6/19/2017,15:15:00,23.19,0.25,6.89,8.28,96.91,2.64,1.66,0.24,12.21
6/19/2017,15:30:00,23.13,0.25,6.87,8.29,96.92,2.32,1.71,0.24,12.22
6/19/2017,15:45:00,23.12,0.25,6.88,8.26,96.62,2.56,1.76,0.24,12.21
6/19/2017,16:00:00,23.09,0.25,6.88,8.24,96.29,2.63,1.74,0.23,12.19
6/19/2017,16:15:00,23.07,0.25,6.88,8.28,96.7,2.44,1.8,0.25,12.21
6/19/2017,16:30:00,23.08,0.25,6.89,8.28,96.7,2.65,1.91,0.27,12.27
6/19/2017,16:45:00,23.02,0.25,6.88,8.28,96.62,2.45,1.85,0.27,12.29
6/19/2017,17:00:00,23.03,0.25,6.89,8.26,96.41,2.99,1.89,0.27,12.19
6/19/2017,17:15:00,23.06,0.25,6.9,8.3,96.96,2.03,1.79,0.26,12.21
6/19/2017,17:30:00,23.07,0.25,6.9,8.33,97.27,2.34,1.81,0.29,12.18
6/19/2017,17:45:00,23.12,0.25,6.9,8.29,96.96,2.14,1.82,0.26,12.19
6/19/2017,18:00:00,23.08,0.25,6.88,8.31,97.09,2.21,1.9,0.25,12.26
6/19/2017,18:15:00,23.07,0.25,6.89,8.29,96.85,2.25,1.92,0.26,12.19
6/19/2017,18:30:00,23.05,0.25,6.87,8.32,97.15,2.07,1.89,0.26,12.19
6/19/2017,18:45:00,23.02,0.25,6.89,8.29,96.74,2.27,1.92,0.24,12.18
6/19/2017,19:00:00,23.03,0.25,6.88,8.28,96.65,2.35,1.87,0.25,12.28
6/19/2017,19:15:00,23.03,0.25,6.88,8.28,96.65,2.23,1.83,0.25,12.19
6/19/2017,19:30:00,23.02,0.25,6.87,8.28,96.61,2.34,1.86,0.28,12.23
6/19/2017,19:45:00,23.02,0.25,6.89,8.27,96.54,2.57,1.92,0.27,12.22
6/19/2017,20:00:00,23.04,0.25,6.89,8.31,96.98,2.33,1.88,0.27,12.19
6/19/2017,20:15:00,23.04,0.25,6.89,8.33,97.26,2.4,1.78,0.23,12.27
6/19/2017,20:30:00,23.04,0.25,6.9,8.33,97.28,2.21,1.93,0.26,12.18
6/19/2017,20:45:00,23.04,0.25,6.89,8.34,97.33,2.11,1.74,0.23,12.28
6/19/2017,21:00:00,23.05,0.25,6.9,8.36,97.56,2.32,1.8,0.24,12.19
6/19/2017,21:15:00,23.05,0.25,6.89,8.34,97.38,2.32,1.73,0.24,12.19
6/19/2017,21:30:00,23.06,0.25,6.9,8.36,97.59,2.17,1.74,0.26,12.21
6/19/2017,21:45:00,23.05,0.25,6.89,8.33,97.27,2.23,1.73,0.25,12.19
6/19/2017,22:00:00,23.07,0.25,6.89,8.32,97.18,2.2,1.71,0.23,12.22
6/19/2017,22:15:00,23.07,0.25,6.85,8.3,97,2.09,1.69,0.23,12.19
6/19/2017,22:30:00,23.08,0.25,6.89,8.31,97.1,2.32,1.66,0.21,12.19
6/19/2017,22:45:00,23.09,0.25,6.88,8.29,96.87,2.03,1.81,0.24,12.27
6/19/2017,23:00:00,23.09,0.25,6.88,8.29,96.83,2.09,1.69,0.22,12.19
6/19/2017,23:15:00,23.09,0.25,6.84,8.26,96.56,2.16,1.72,0.24,12.19
6/19/2017,23:30:00,23.09,0.25,6.88,8.25,96.4,2.15,1.66,0.22,12.19
6/19/2017,23:45:00,23.09,0.25,6.87,8.22,96.1,2.09,1.63,0.25,12.22
